name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MVC633	Vibrio nigripulchritudo	28173	S	23	1	24	1e-05
MVC633	Cronobacter dublinensis	413497	S	18	5	23	1e-05
MVC633	Enterobacter cancerogenus	69218	S	34	1	35	1e-05
MVC633	Enterobacter roggenkampii	1812935	S	6	7	13	0.0
MVC633	Erwinia tasmaniensis	338565	S	6	1	7	0.0
MVC633	Enterobacteriaceae bacterium ENNIH1	2066051	S	42	5	47	1e-05
MVC633	Dickeya zeae	204042	S	6	12	18	0.0
MVC633	Citrobacter farmeri	67824	S	41	18	59	1e-05
MVC633	Citrobacter rodentium	67825	S	150	9	159	4e-05
MVC633	Serratia sp. ATCC 39006	104623	S	5	0	5	0.0
MVC633	Citrobacter werkmanii	67827	S	74	42	116	2.9999999999999997e-05
MVC633	Pantoea sp. At-9b	592316	S	4	1	5	0.0
MVC633	Pectobacterium carotovorum	554	S	5	8	13	0.0
MVC633	Enterobacter cloacae	550	S	102	177	279	7e-05
MVC633	Pantoea ananatis	553	S	6	3	9	0.0
MVC633	Xenorhabdus doucetiae	351671	S	8	1	9	0.0
MVC633	Yersinia entomophaga	935293	S	15	0	15	0.0
MVC633	Xenorhabdus bovienii	40576	S	5	1	6	0.0
MVC633	Candidatus Moranella endobia	1048758	S	4	-4	0	0.0
MVC633	Kluyvera intermedia	61648	S	12	1	13	0.0
MVC633	Lelliottia amnigena	61646	S	57	2	59	1e-05
MVC633	Pluralibacter gergoviae	61647	S	43	1	44	1e-05
MVC633	Cronobacter universalis	535744	S	8	6	14	0.0
MVC633	Enterobacter asburiae	61645	S	41	12	53	1e-05
MVC633	Kosakonia radicincitans	283686	S	4	15	19	0.0
MVC633	Rahnella sp. ERMR1:05	1805933	S	5	3	8	0.0
MVC633	Homo sapiens	9606	S	57	0	57	1e-05
MVC633	Micrococcus luteus	1270	S	61	6	67	2e-05
MVC633	Erwinia persicina	55211	S	5	1	6	0.0
MVC633	Citrobacter freundii complex sp. CFNIH3	2077147	S	14	39	53	1e-05
MVC633	Kosakonia sacchari	1158459	S	20	1	21	1e-05
MVC633	Serratia marcescens	615	S	13	9	22	1e-05
MVC633	Enterobacter sp. R4-368	1166130	S	21	1	22	1e-05
MVC633	Staphylococcus capitis	29388	S	7	4	11	0.0
MVC633	Citrobacter braakii	57706	S	4	18	22	1e-05
MVC633	Staphylococcus aureus	1280	S	31	9	40	1e-05
MVC633	Staphylococcus haemolyticus	1283	S	17	2	19	0.0
MVC633	Enterobacter cloacae complex sp. ECNIH7	1915310	S	5	8	13	0.0
MVC633	Serratia fonticola	47917	S	8	0	8	0.0
MVC388	Photorhabdus thracensis	230089	S	4	2	6	0.0
MVC388	Escherichia marmotae	1499973	S	1044	89	1133	0.00023999999999999998
MVC388	[Enterobacter] lignolyticus	1334193	S	61	2	63	1e-05
MVC388	Candidatus Ishikawaella capsulata	168169	S	4	0	4	0.0
MVC388	Citrobacter sp. CRE-46	1703250	S	12	72	84	2e-05
MVC388	Citrobacter amalonaticus	35703	S	73	177	250	5e-05
MVC388	Photorhabdus asymbiotica	291112	S	5	1	6	0.0
MVC388	Cytophagales bacterium TFI 002	1945892	S	267	0	267	5.9999999999999995e-05
MVC388	Raoultella ornithinolytica	54291	S	44	47	91	2e-05
MVC388	Cronobacter condimenti	1163710	S	30	3	33	1e-05
MVC388	Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	6	13	19	0.0
MVC388	Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	6	13	19	0.0
MVC388	Vibrio natriegens	691	S	22	4	26	1e-05
MVC388	Lelliottia nimipressuralis	69220	S	5	0	5	0.0
MVC388	Dickeya paradisiaca	69223	S	6	0	6	0.0
MVC388	Leclercia sp. LSNIH1	1920114	S	15	20	35	1e-05
MVC388	Citrobacter freundii	546	S	57	177	234	5e-05
MVC388	Citrobacter koseri	545	S	164	14	178	4e-05
MVC388	Klebsiella aerogenes	548	S	50	1	51	1e-05
MVC388	Salmonella bongori	54736	S	52	0	52	1e-05
MVC388	Salmonella enterica	28901	S	1437	1759	3196	0.0006900000000000001
MVC388	Buchnera aphidicola	9	S	4	-1	3	0.0
MVC388	Enterobacter ludwigii	299767	S	4	8	12	0.0
MVC388	Kosakonia cowanii	208223	S	64	0	64	1e-05
MVC388	Enterobacteriaceae bacterium w6	2282310	S	7	8	15	0.0
MVC388	Brenneria sp. EniD312	598467	S	10	2	12	0.0
MVC388	Pantoea alhagi	1891675	S	4	0	4	0.0
MVC388	Klebsiella quasipneumoniae	1463165	S	97	38	135	2.9999999999999997e-05
MVC388	Cedecea neteri	158822	S	61	0	61	1e-05
MVC388	Enterobacter sp. SA187	1914861	S	142	1	143	2.9999999999999997e-05
MVC388	Enterobacter sp. FY-07	1692238	S	23	0	23	0.0
MVC388	Enterobacteriaceae bacterium w17	2282309	S	7	9	16	0.0
MVC388	Limnobaculum parvum	2172103	S	7	0	7	0.0
MVC388	Cronobacter malonaticus	413503	S	7	4	11	0.0
MVC388	Cronobacter turicensis	413502	S	11	2	13	0.0
MVC388	Cronobacter muytjensii	413501	S	12	2	14	0.0
MVC388	Enterobacter bugandensis	881260	S	11	4	15	0.0
MVC388	Enterobacter hormaechei	158836	S	54	193	247	5e-05
MVC388	Enterobacter sp. 638	399742	S	22	0	22	0.0
MVC388	Escherichia albertii	208962	S	1979	269	2248	0.00047999999999999996
MVC388	Proteus mirabilis	584	S	118	3	121	2.9999999999999997e-05
MVC388	Morganella morganii	582	S	7	0	7	0.0
MVC388	Candidatus Fukatsuia symbiotica	1878942	S	5	0	5	0.0
MVC388	Klebsiella michiganensis	1134687	S	12	3	15	0.0
MVC388	Citrobacter sp. FDAARGOS_156	1702170	S	155	88	243	5e-05
MVC388	Brenneria goodwinii	1109412	S	5	0	5	0.0
MVC388	Kosakonia oryzae	497725	S	40	45	85	2e-05
MVC388	Cutibacterium acnes	1747	S	23	3	26	1e-05
MVC388	Enterobacteriaceae bacterium strain FGI 57	693444	S	84	1	85	2e-05
MVC388	Klebsiella quasivariicola	2026240	S	15	1	16	0.0
MVC388	Shigella flexneri	623	S	312	310	622	0.00013000000000000002
MVC388	Shigella dysenteriae	622	S	1123	1009	2132	0.00045999999999999996
MVC388	Gibbsiella quercinecans	929813	S	12	0	12	0.0
MVC388	Klebsiella pneumoniae	573	S	427	1687	2114	0.00045999999999999996
MVC388	Klebsiella oxytoca	571	S	49	5	54	1e-05
MVC388	Lelliottia jeotgali	1907578	S	30	4	34	1e-05
MVC388	Raoultella planticola	575	S	19	2	21	0.0
MVC388	Pantoea rwandensis	1076550	S	4	1	5	0.0
MVC388	Lelliottia sp. WB101	2153385	S	36	5	41	1e-05
MVC388	Plautia stali symbiont	891974	S	11	0	11	0.0
MVC388	Candidatus Doolittlea endobia	1778262	S	8	0	8	0.0
MVC388	Candidatus Hoaglandella endobia	1778263	S	6	2	8	0.0
MVC388	Candidatus Mikella endobia	1778264	S	5	1	6	0.0
MVC388	Citrobacter freundii complex sp. CFNIH2	2066049	S	11	43	54	1e-05
MVC388	Cronobacter sakazakii	28141	S	22	24	46	1e-05
MVC388	Yersinia enterocolitica	630	S	8	1	9	0.0
MVC388	Yersinia pestis	632	S	36	91	127	2.9999999999999997e-05
MVC388	Candidatus Sodalis pierantonius	1486991	S	4	3	7	0.0
MVC388	Chania multitudinisentens	1639108	S	4	0	4	0.0
MVC388	Escherichia coli	562	S	2920402	1708368	4628770	0.99626
MVC388	Shimwellia blattae	563	S	137	0	137	2.9999999999999997e-05
MVC388	Escherichia fergusonii	564	S	449	138	587	0.00013000000000000002
MVC388	Enterobacter cloacae complex sp.	2027919	S	13	8	21	0.0
MVC388	Klebsiella variicola	244366	S	13	6	19	0.0
MVC388	Staphylococcus aureus	1280	S	31	5	36	1e-05
MVC388	Cronobacter dublinensis	413497	S	58	10	68	1e-05
MVC388	Enterobacter cancerogenus	69218	S	41	1	42	1e-05
MVC388	Enterobacter roggenkampii	1812935	S	6	7	13	0.0
MVC388	Erwinia tasmaniensis	338565	S	5	1	6	0.0
MVC388	Enterobacteriaceae bacterium ENNIH1	2066051	S	154	16	170	4e-05
MVC388	Edwardsiella ictaluri	67780	S	5	8	13	0.0
MVC388	Dickeya zeae	204042	S	8	4	12	0.0
MVC388	Citrobacter farmeri	67824	S	48	18	66	1e-05
MVC388	Citrobacter rodentium	67825	S	252	12	264	5.9999999999999995e-05
MVC388	Serratia sp. ATCC 39006	104623	S	5	0	5	0.0
MVC388	Citrobacter werkmanii	67827	S	95	47	142	2.9999999999999997e-05
MVC388	Pantoea sp. At-9b	592316	S	6	0	6	0.0
MVC388	Pectobacterium carotovorum	554	S	8	6	14	0.0
MVC388	Dickeya chrysanthemi	556	S	6	4	10	0.0
MVC388	Enterobacter cloacae	550	S	130	247	377	8e-05
MVC388	Pantoea ananatis	553	S	6	1	7	0.0
MVC388	Erwinia amylovora	552	S	6	2	8	0.0
MVC388	Xenorhabdus doucetiae	351671	S	7	0	7	0.0
MVC388	Pantoea vagans	470934	S	5	7	12	0.0
MVC388	Yersinia entomophaga	935293	S	5	0	5	0.0
MVC388	Shewanella japonica	93973	S	4	1	5	0.0
MVC388	Xenorhabdus bovienii	40576	S	7	0	7	0.0
MVC388	Kluyvera intermedia	61648	S	15	1	16	0.0
MVC388	Lelliottia amnigena	61646	S	65	2	67	1e-05
MVC388	Pluralibacter gergoviae	61647	S	44	1	45	1e-05
MVC388	Cronobacter universalis	535744	S	7	3	10	0.0
MVC388	Enterobacter asburiae	61645	S	55	24	79	2e-05
MVC388	Enterococcus faecalis	1351	S	6	0	6	0.0
MVC388	Citrobacter freundii complex sp. CFNIH9	2077149	S	5	20	25	1e-05
MVC388	Homo sapiens	9606	S	83	0	83	2e-05
MVC388	Citrobacter freundii complex sp. CFNIH3	2077147	S	7	18	25	1e-05
MVC388	Kosakonia sacchari	1158459	S	24	1	25	1e-05
MVC388	Serratia marcescens	615	S	15	13	28	1e-05
MVC388	Enterobacter sp. R4-368	1166130	S	24	1	25	1e-05
MVC388	Citrobacter braakii	57706	S	9	38	47	1e-05
MVC388	Leminorella richardii	158841	S	4	1	5	0.0
MVC388	Pantoea stewartii	66269	S	4	1	5	0.0
MVC388	Candidatus Hamiltonella defensa	138072	S	4	1	5	0.0
MVC388	Serratia fonticola	47917	S	6	0	6	0.0
MVC587	Escherichia marmotae	1499973	S	1471	125	1596	0.00047999999999999996
MVC587	[Enterobacter] lignolyticus	1334193	S	91	3	94	2.9999999999999997e-05
MVC587	Citrobacter sp. CRE-46	1703250	S	6	44	50	2e-05
MVC587	Citrobacter amalonaticus	35703	S	64	123	187	5.9999999999999995e-05
MVC587	Enterobacteria phage HK140	1147143	S	33	37	70	2e-05
MVC587	Raoultella ornithinolytica	54291	S	25	54	79	2e-05
MVC587	Cronobacter condimenti	1163710	S	22	2	24	1e-05
MVC587	Lelliottia nimipressuralis	69220	S	6	0	6	0.0
MVC587	Leclercia sp. LSNIH1	1920114	S	9	20	29	1e-05
MVC587	Citrobacter freundii	546	S	64	170	234	7e-05
MVC587	Citrobacter sp. CFNIH10	1920110	S	5	65	70	2e-05
MVC587	Citrobacter koseri	545	S	219	21	240	7e-05
MVC587	Pantoea sp. PSNIH1	1484158	S	7	0	7	0.0
MVC587	Klebsiella aerogenes	548	S	41	1	42	1e-05
MVC587	Escherichia virus HK022	10742	S	76	106	182	5e-05
MVC587	Salmonella bongori	54736	S	52	0	52	2e-05
MVC587	Dickeya dadantii	204038	S	8	6	14	0.0
MVC587	Salmonella enterica	28901	S	1753	5061	6814	0.00206
MVC587	Buchnera aphidicola	9	S	8	7	15	0.0
MVC587	Kosakonia cowanii	208223	S	50	0	50	2e-05
MVC587	Enterobacteriaceae bacterium w6	2282310	S	4	3	7	0.0
MVC587	Aeromonas salmonicida	645	S	24	2	26	1e-05
MVC587	Brenneria sp. EniD312	598467	S	10	0	10	0.0
MVC587	Pantoea alhagi	1891675	S	4	0	4	0.0
MVC587	Klebsiella quasipneumoniae	1463165	S	14	8	22	1e-05
MVC587	Cedecea neteri	158822	S	65	1	66	2e-05
MVC587	Enterobacter sp. SA187	1914861	S	95	2	97	2.9999999999999997e-05
MVC587	Enterobacter sp. FY-07	1692238	S	43	0	43	1e-05
MVC587	Enterobacteriaceae bacterium w17	2282309	S	4	3	7	0.0
MVC587	Cronobacter malonaticus	413503	S	9	6	15	0.0
MVC587	Cronobacter turicensis	413502	S	15	4	19	1e-05
MVC587	Cronobacter muytjensii	413501	S	19	3	22	1e-05
MVC587	Enterobacter bugandensis	881260	S	9	3	12	0.0
MVC587	Obesumbacterium proteus	82983	S	5	0	5	0.0
MVC587	Tatumella ptyseos	82987	S	5	0	5	0.0
MVC587	Enterobacter hormaechei	158836	S	29	60	89	2.9999999999999997e-05
MVC587	Enterobacter sp. 638	399742	S	15	0	15	0.0
MVC587	Escherichia albertii	208962	S	1662	216	1878	0.00057
MVC587	Proteus mirabilis	584	S	17	0	17	1e-05
MVC587	Morganella morganii	582	S	6	0	6	0.0
MVC587	Candidatus Fukatsuia symbiotica	1878942	S	5	0	5	0.0
MVC587	Klebsiella michiganensis	1134687	S	14	10	24	1e-05
MVC587	Citrobacter sp. FDAARGOS_156	1702170	S	31	21	52	2e-05
MVC587	Kosakonia oryzae	497725	S	23	24	47	1e-05
MVC587	Cutibacterium acnes	1747	S	4	0	4	0.0
MVC587	Enterobacteriaceae bacterium strain FGI 57	693444	S	62	1	63	2e-05
MVC587	Staphylococcus saprophyticus	29385	S	22	1	23	1e-05
MVC587	Aeromonas caviae	648	S	4	3	7	0.0
MVC587	Klebsiella quasivariicola	2026240	S	8	1	9	0.0
MVC587	Shigella flexneri	623	S	304	398	702	0.00021
MVC587	Shigella dysenteriae	622	S	774	923	1697	0.0005099999999999999
MVC587	Gibbsiella quercinecans	929813	S	12	0	12	0.0
MVC587	Klebsiella pneumoniae	573	S	593	261	854	0.00026000000000000003
MVC587	Klebsiella oxytoca	571	S	43	12	55	2e-05
MVC587	Lelliottia jeotgali	1907578	S	24	4	28	1e-05
MVC587	Raoultella planticola	575	S	15	4	19	1e-05
MVC587	Pseudomonas sp. UW4	1207075	S	6	1	7	0.0
MVC587	Lelliottia sp. WB101	2153385	S	28	5	33	1e-05
MVC587	Escherichia phage D108	665033	S	382	826	1208	0.00036
MVC587	Plautia stali symbiont	891974	S	10	0	10	0.0
MVC587	Citrobacter freundii complex sp. CFNIH2	2066049	S	11	52	63	2e-05
MVC587	Aeromonas media	651	S	7	0	7	0.0
MVC587	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	0	4	0.0
MVC587	Cronobacter sakazakii	28141	S	28	14	42	1e-05
MVC587	Yersinia enterocolitica	630	S	7	4	11	0.0
MVC587	Yersinia pestis	632	S	16	60	76	2e-05
MVC587	Candidatus Sodalis pierantonius	1486991	S	4	1	5	0.0
MVC587	Chania multitudinisentens	1639108	S	5	0	5	0.0
MVC587	Escherichia coli	562	S	1890127	1402179	3292306	0.9937299999999999
MVC587	Shimwellia blattae	563	S	95	0	95	2.9999999999999997e-05
MVC587	Escherichia fergusonii	564	S	444	223	667	0.0002
MVC587	Enterobacter cloacae complex sp.	2027919	S	77	39	116	4e-05
MVC587	Klebsiella variicola	244366	S	11	17	28	1e-05
MVC587	Edwardsiella hoshinae	93378	S	6	0	6	0.0
MVC587	Cronobacter dublinensis	413497	S	128	27	155	5e-05
MVC587	Enterobacter cancerogenus	69218	S	13	0	13	0.0
MVC587	Enterobacter roggenkampii	1812935	S	18	18	36	1e-05
MVC587	Enterobacteriaceae bacterium ENNIH1	2066051	S	55	7	62	2e-05
MVC587	Edwardsiella ictaluri	67780	S	12	7	19	1e-05
MVC587	Dickeya zeae	204042	S	6	1	7	0.0
MVC587	Citrobacter farmeri	67824	S	47	22	69	2e-05
MVC587	Citrobacter rodentium	67825	S	155	10	165	5e-05
MVC587	Citrobacter werkmanii	67827	S	54	30	84	2.9999999999999997e-05
MVC587	Pantoea sp. At-9b	592316	S	4	0	4	0.0
MVC587	Dickeya chrysanthemi	556	S	5	0	5	0.0
MVC587	Enterobacter cloacae	550	S	93	119	212	5.9999999999999995e-05
MVC587	Pantoea ananatis	553	S	5	0	5	0.0
MVC587	Pantoea vagans	470934	S	4	7	11	0.0
MVC587	Enterococcus faecalis	1351	S	6	0	6	0.0
MVC587	Shigella virus Sf6	10761	S	6	9	15	0.0
MVC587	Kluyvera intermedia	61648	S	12	1	13	0.0
MVC587	Lelliottia amnigena	61646	S	58	2	60	2e-05
MVC587	Pluralibacter gergoviae	61647	S	53	1	54	2e-05
MVC587	Cronobacter universalis	535744	S	5	2	7	0.0
MVC587	Enterobacter asburiae	61645	S	49	15	64	2e-05
MVC587	Kosakonia radicincitans	283686	S	4	17	21	1e-05
MVC587	Citrobacter freundii complex sp. CFNIH4	2077148	S	4	25	29	1e-05
MVC587	Citrobacter freundii complex sp. CFNIH9	2077149	S	4	15	19	1e-05
MVC587	Homo sapiens	9606	S	54	2	56	2e-05
MVC587	Erwinia persicina	55211	S	8	5	13	0.0
MVC587	Citrobacter freundii complex sp. CFNIH3	2077147	S	12	23	35	1e-05
MVC587	Kosakonia sacchari	1158459	S	29	2	31	1e-05
MVC587	Serratia marcescens	615	S	4	9	13	0.0
MVC587	Erwinia billingiae	182337	S	5	1	6	0.0
MVC587	Enterobacter sp. R4-368	1166130	S	28	1	29	1e-05
MVC587	Shigella virus SfMu	1980943	S	715	411	1126	0.00033999999999999997
MVC587	Citrobacter braakii	57706	S	8	24	32	1e-05
MVC587	Staphylococcus aureus	1280	S	12	5	17	1e-05
MVC587	Staphylococcus haemolyticus	1283	S	26	1	27	1e-05
MVC587	Lonsdalea britannica	1082704	S	4	0	4	0.0
MVC587	Serratia fonticola	47917	S	7	0	7	0.0
MVC674	Photorhabdus thracensis	230089	S	6	5	11	0.0
MVC674	Escherichia marmotae	1499973	S	2027	134	2161	0.00062
MVC674	[Enterobacter] lignolyticus	1334193	S	859	22	881	0.00025
MVC674	Vibrio cholerae	666	S	4	6	10	0.0
MVC674	Citrobacter sp. CRE-46	1703250	S	6	14	20	1e-05
MVC674	Citrobacter amalonaticus	35703	S	52	25	77	2e-05
MVC674	Raoultella ornithinolytica	54291	S	19	38	57	2e-05
MVC674	Cronobacter condimenti	1163710	S	14	1	15	0.0
MVC674	Lelliottia nimipressuralis	69220	S	5	0	5	0.0
MVC674	Leclercia sp. LSNIH1	1920114	S	7	0	7	0.0
MVC674	Leclercia sp. LSNIH3	1920116	S	65	21	86	2e-05
MVC674	Citrobacter freundii	546	S	384	251	635	0.00018
MVC674	Citrobacter koseri	545	S	200	7	207	5.9999999999999995e-05
MVC674	Klebsiella aerogenes	548	S	41	0	41	1e-05
MVC674	Salmonella bongori	54736	S	77	0	77	2e-05
MVC674	Salmonella enterica	28901	S	3617	3365	6982	0.00201
MVC674	Enterobacter ludwigii	299767	S	5	1	6	0.0
MVC674	Kosakonia cowanii	208223	S	41	0	41	1e-05
MVC674	Enterobacteriaceae bacterium w6	2282310	S	354	38	392	0.00011
MVC674	Brenneria sp. EniD312	598467	S	6	0	6	0.0
MVC674	Kosakonia radicincitans	283686	S	18	22	40	1e-05
MVC674	Klebsiella quasipneumoniae	1463165	S	42	13	55	2e-05
MVC674	Cedecea neteri	158822	S	53	0	53	2e-05
MVC674	Enterobacter sp. SA187	1914861	S	85	0	85	2e-05
MVC674	Enterobacter sp. FY-07	1692238	S	21	0	21	1e-05
MVC674	Enterobacteria phage HK633	1147147	S	65	62	127	4e-05
MVC674	Limnobaculum parvum	2172103	S	6	0	6	0.0
MVC674	Cronobacter malonaticus	413503	S	10	6	16	0.0
MVC674	Cronobacter muytjensii	413501	S	70	12	82	2e-05
MVC674	Enterobacter bugandensis	881260	S	10	0	10	0.0
MVC674	Leclercia adecarboxylata	83655	S	4	1	5	0.0
MVC674	Enterobacter hormaechei	158836	S	140	432	572	0.00016
MVC674	Enterobacter sp. 638	399742	S	12	0	12	0.0
MVC674	Escherichia albertii	208962	S	3592	357	3949	0.00114
MVC674	Proteus mirabilis	584	S	18	1	19	1e-05
MVC674	Candidatus Fukatsuia symbiotica	1878942	S	6	0	6	0.0
MVC674	Klebsiella michiganensis	1134687	S	13	2	15	0.0
MVC674	Citrobacter sp. FDAARGOS_156	1702170	S	381	84	465	0.00013000000000000002
MVC674	Kosakonia oryzae	497725	S	24	10	34	1e-05
MVC674	Cutibacterium acnes	1747	S	6	1	7	0.0
MVC674	Enterobacteriaceae bacterium strain FGI 57	693444	S	65	0	65	2e-05
MVC674	Klebsiella quasivariicola	2026240	S	4	0	4	0.0
MVC674	Shigella flexneri	623	S	272	206	478	0.00014
MVC674	Shigella dysenteriae	622	S	1012	699	1711	0.00049
MVC674	Gibbsiella quercinecans	929813	S	8	0	8	0.0
MVC674	Klebsiella pneumoniae	573	S	718	1116	1834	0.00053
MVC674	Klebsiella oxytoca	571	S	38	3	41	1e-05
MVC674	Lelliottia jeotgali	1907578	S	20	2	22	1e-05
MVC674	Raoultella planticola	575	S	11	2	13	0.0
MVC674	Lelliottia sp. WB101	2153385	S	27	2	29	1e-05
MVC674	Escherichia phage D108	665033	S	376	475	851	0.00025
MVC674	Enterobacteria phage HK106	432198	S	45	57	102	2.9999999999999997e-05
MVC674	Pasteurella multocida	747	S	5	1	6	0.0
MVC674	Plautia stali symbiont	891974	S	13	0	13	0.0
MVC674	Candidatus Hoaglandella endobia	1778263	S	6	3	9	0.0
MVC674	Citrobacter freundii complex sp. CFNIH2	2066049	S	11	16	27	1e-05
MVC674	Cronobacter sakazakii	28141	S	15	7	22	1e-05
MVC674	Yersinia enterocolitica	630	S	10	4	14	0.0
MVC674	Hafnia alvei	569	S	36	2	38	1e-05
MVC674	Yersinia pestis	632	S	33	118	151	4e-05
MVC674	Candidatus Sodalis pierantonius	1486991	S	6	1	7	0.0
MVC674	Edwardsiella tarda	636	S	4	13	17	0.0
MVC674	Yersinia frederiksenii	29484	S	4	37	41	1e-05
MVC674	Yersinia ruckeri	29486	S	4	0	4	0.0
MVC674	Shimwellia blattae	563	S	92	0	92	2.9999999999999997e-05
MVC674	Escherichia fergusonii	564	S	740	234	974	0.00028
MVC674	Enterobacter cloacae complex sp.	2027919	S	9	1	10	0.0
MVC674	Klebsiella variicola	244366	S	158	57	215	5.9999999999999995e-05
MVC674	Haemophilus influenzae	727	S	4	1	5	0.0
MVC674	Cronobacter dublinensis	413497	S	46	8	54	2e-05
MVC674	Enterobacter cancerogenus	69218	S	17	0	17	0.0
MVC674	Enterobacter roggenkampii	1812935	S	4	1	5	0.0
MVC674	Enterobacteriaceae bacterium ENNIH1	2066051	S	137	11	148	4e-05
MVC674	Citrobacter farmeri	67824	S	33	5	38	1e-05
MVC674	Citrobacter rodentium	67825	S	150	4	154	4e-05
MVC674	Citrobacter werkmanii	67827	S	111	20	131	4e-05
MVC674	Pectobacterium carotovorum	554	S	109	24	133	4e-05
MVC674	Enterobacter cloacae	550	S	166	39	205	5.9999999999999995e-05
MVC674	Xenorhabdus doucetiae	351671	S	5	0	5	0.0
MVC674	Xenorhabdus poinarii	40577	S	19	1	20	1e-05
MVC674	Xenorhabdus bovienii	40576	S	5	0	5	0.0
MVC674	Kluyvera intermedia	61648	S	9	0	9	0.0
MVC674	Lelliottia amnigena	61646	S	151	4	155	4e-05
MVC674	Pluralibacter gergoviae	61647	S	590	7	597	0.00016999999999999999
MVC674	Cronobacter universalis	535744	S	6	3	9	0.0
MVC674	Enterobacter asburiae	61645	S	36	2	38	1e-05
MVC674	Escherichia coli	562	S	2230200	1213221	3443421	0.99166
MVC674	Rahnella sp. ERMR1:05	1805933	S	4	2	6	0.0
MVC674	Homo sapiens	9606	S	56	1	57	2e-05
MVC674	Erwinia persicina	55211	S	5	0	5	0.0
MVC674	Citrobacter freundii complex sp. CFNIH3	2077147	S	1107	646	1753	0.0005
MVC674	Kosakonia sacchari	1158459	S	21	0	21	1e-05
MVC674	Serratia marcescens	615	S	68	10	78	2e-05
MVC674	Erwinia billingiae	182337	S	4	0	4	0.0
MVC674	Enterobacter sp. R4-368	1166130	S	15	0	15	0.0
MVC674	Shigella virus SfMu	1980943	S	746	267	1013	0.00029
MVC674	Staphylococcus capitis	29388	S	6	1	7	0.0
MVC674	Citrobacter braakii	57706	S	6	5	11	0.0
MVC674	Staphylococcus aureus	1280	S	52	8	60	2e-05
MVC674	Staphylococcus haemolyticus	1283	S	9	0	9	0.0
MVC674	Pantoea stewartii	66269	S	45	7	52	1e-05
MVC674	Candidatus Hamiltonella defensa	138072	S	6	0	6	0.0
MVC674	Serratia fonticola	47917	S	6	0	6	0.0
MVC67	Photorhabdus thracensis	230089	S	7	7	14	0.0
MVC67	Escherichia marmotae	1499973	S	3294	234	3528	0.00023999999999999998
MVC67	[Enterobacter] lignolyticus	1334193	S	155	7	162	1e-05
MVC67	Candidatus Ishikawaella capsulata	168169	S	6	0	6	0.0
MVC67	Erwinia gerundensis	1619313	S	11	0	11	0.0
MVC67	Citrobacter sp. CRE-46	1703250	S	36	206	242	2e-05
MVC67	Syntrophus aciditrophicus	316277	S	4	0	4	0.0
MVC67	Citrobacter amalonaticus	35703	S	193	296	489	2.9999999999999997e-05
MVC67	Photorhabdus asymbiotica	291112	S	9	4	13	0.0
MVC67	Raoultella ornithinolytica	54291	S	370	179	549	4e-05
MVC67	Cronobacter condimenti	1163710	S	68	5	73	1e-05
MVC67	Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	5	13	18	0.0
MVC67	Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	8	23	31	0.0
MVC67	Lelliottia nimipressuralis	69220	S	18	1	19	0.0
MVC67	Dickeya paradisiaca	69223	S	13	0	13	0.0
MVC67	Photobacterium damselae	38293	S	4	0	4	0.0
MVC67	Leclercia sp. LSNIH1	1920114	S	33	4	37	0.0
MVC67	Leclercia sp. LSNIH3	1920116	S	19	37	56	0.0
MVC67	Citrobacter freundii	546	S	166	482	648	4e-05
MVC67	Citrobacter sp. CFNIH10	1920110	S	10	102	112	1e-05
MVC67	Citrobacter koseri	545	S	1486	111	1597	0.00011
MVC67	Pantoea sp. PSNIH1	1484158	S	11	1	12	0.0
MVC67	Klebsiella aerogenes	548	S	154	7	161	1e-05
MVC67	Pantoea agglomerans	549	S	5	6	11	0.0
MVC67	Pseudomonas aeruginosa	287	S	3409	31	3440	0.00023999999999999998
MVC67	Salmonella bongori	54736	S	210	1	211	1e-05
MVC67	Dickeya dadantii	204038	S	17	11	28	0.0
MVC67	Vibrio cholerae	666	S	11	100	111	1e-05
MVC67	Lelliottia jeotgali	1907578	S	98	10	108	1e-05
MVC67	Aggregatibacter actinomycetemcomitans	714	S	5	0	5	0.0
MVC67	Vibrio vulnificus	672	S	9	42	51	0.0
MVC67	Salmonella enterica	28901	S	22453	26646	49099	0.00337
MVC67	Enterobacter kobei	208224	S	4	18	22	0.0
MVC67	Buchnera aphidicola	9	S	16	0	16	0.0
MVC67	Alteromonas sp. RKMC-009	2267264	S	5	3	8	0.0
MVC67	Enterobacter ludwigii	299767	S	5	13	18	0.0
MVC67	Kosakonia cowanii	208223	S	171	1	172	1e-05
MVC67	Enterobacteriaceae bacterium w6	2282310	S	22	28	50	0.0
MVC67	Candidatus Sodalis pierantonius	1486991	S	27	6	33	0.0
MVC67	Serratia plymuthica	82996	S	24	23	47	0.0
MVC67	Brenneria sp. EniD312	598467	S	41	2	43	0.0
MVC67	Providencia alcalifaciens	126385	S	4	0	4	0.0
MVC67	Pantoea alhagi	1891675	S	11	1	12	0.0
MVC67	Klebsiella quasipneumoniae	1463165	S	185	65	250	2e-05
